book_title,chapter_number,chapter_title,sentence_number,sentence_text
Noli Me Tangere,61,Ang Habulan sa Lawa,4,Nang mapadaan sa ilalim ng tulay ay may narinig silang mga tunog ng takbo ng kabayo.
Noli Me Tangere,61,Ang Habulan sa Lawa,5,Umiikot na ang mga gwardiya sibil upang hanapin si Ibarra.
Noli Me Tangere,61,Ang Habulan sa Lawa,6,Inalok ni Ibarra na sumama si Elias dahil pareho naman silang ng kinahantungan.
Noli Me Tangere,61,Ang Habulan sa Lawa,7,Ngunit hindi naman pumayag si Elias.
Noli Me Tangere,61,Ang Habulan sa Lawa,8,Malapit na sila sa palasyo ng Kapitan Heneral at kitang nagkakagulo na ang mga gwardiya sibil.
Noli Me Tangere,61,Ang Habulan sa Lawa,9,Paikot-ikot ang mga gwardiya sa paligid dahil tiyak na alam na ng mga ito ang gagawing pagtakas ni Ibarra.
Noli Me Tangere,61,Ang Habulan sa Lawa,10,Tinakpan ni Elias si Ibarra ng mga damo upang hindi ito makita.
Noli Me Tangere,61,Ang Habulan sa Lawa,11,Tinanong si Elias ng isang bantay kung saan ito nanggaling.
Noli Me Tangere,61,Ang Habulan sa Lawa,12,Galing siya sa Maynila at magrarasyon siya ng damo para sa alagang kabayo ng konsehal at kura ang tugon niya.
Noli Me Tangere,61,Ang Habulan sa Lawa,13,Naniwala naman ang bantay kaya pinalagpas nito si Elias.
Noli Me Tangere,61,Ang Habulan sa Lawa,14,Ibinilin ng bantay na huwag magpapasakay kung mayroon mang humingi ng tulong dahil may isang bilanggo ang nakatakas.
Noli Me Tangere,61,Ang Habulan sa Lawa,15,Muling lumabas si Ibarra ng makalayo na sa paningin ng bantay.
Noli Me Tangere,61,Ang Habulan sa Lawa,16,Patungo sila sa Ilog Beata.
Noli Me Tangere,61,Ang Habulan sa Lawa,17,Doon ay ibinaba ni Elias ang mga sakay na damo at nagputol naman ng mga kawayan.
Noli Me Tangere,61,Ang Habulan sa Lawa,18,Sinakay rin nila sa bangka ang mga bayong na nagkalat.
Noli Me Tangere,61,Ang Habulan sa Lawa,19,Nang dumaan sa Malapad na Bato ay sinipat-sipat sila ng gwardiya.
Noli Me Tangere,61,Ang Habulan sa Lawa,20,Sinabi niya na ibebenta niya sa mga Intsik ang mga kawayan at bayong na nasa bangka.
Noli Me Tangere,61,Ang Habulan sa Lawa,21,Agad namang naniwala ang bantay at pinalagpas ulit si Elias.
Noli Me Tangere,61,Ang Habulan sa Lawa,22,Nakahinga nang maluwag ang dalawa dahil malayo na sila sa gwardiya ngunit meron silang napansin na lantsang paparating na parang sumusunod sa kanila.
Noli Me Tangere,61,Ang Habulan sa Lawa,23,Iyon ang mga konstabularyo na mukhang ikinakasa ang kanilang mga riple at nakaasinta sa kanila.
Noli Me Tangere,61,Ang Habulan sa Lawa,24,Naghubad ng damit si Elias at biglang talon sa tubig.
Noli Me Tangere,61,Ang Habulan sa Lawa,25,Balak niyang iligaw ang mga sumusunod sa kanila.
Noli Me Tangere,61,Ang Habulan sa Lawa,26,Sa tuwing inilalabas ni Elias ang ulo ay nakakarinig si Ibarra ng mga putok ng baril.
Noli Me Tangere,61,Ang Habulan sa Lawa,27,Habang nililito ni Elias ang mga gwardiya payapa namang inaanod ang bangkang hinihigaan ni Ibarra.
Noli Me Tangere,61,Ang Habulan sa Lawa,28,Nagpatuloy sa pagsisid at paglangoy si Elias.
Noli Me Tangere,61,Ang Habulan sa Lawa,29,Makikita na ang pagod sa mukha nito.
Noli Me Tangere,61,Ang Habulan sa Lawa,30,Malapit nang makarating si Elias sa pampang nang inasinta siya ng sarhento ng konstabularyo.
Noli Me Tangere,61,Ang Habulan sa Lawa,31,Maya-maya pa’y may nakitang dugo ang gwardiya ngunit wala namang nakitang bangkay.
Noli Me Tangere,62,Ang Paliwanag ni Padre Damaso,1,Kinaumagahan ay kita pa din ang lungkot kay Maria Clara.
Noli Me Tangere,62,Ang Paliwanag ni Padre Damaso,2,Kahit ang mga regalong natanggap niya sa selebrasyon ay hindi niya pinapansin.
Noli Me Tangere,62,Ang Paliwanag ni Padre Damaso,3,Ilang sandali pa’y dumating si Padre Damaso.
Noli Me Tangere,62,Ang Paliwanag ni Padre Damaso,4,Hiniling ni Maria Clara sa pari na ipahinto ang pagpapakasal nito kay Linares.
Noli Me Tangere,62,Ang Paliwanag ni Padre Damaso,5,Plano sana ni Maria Clara na hanapin si Crisostomo Ibarra pagkatapos nito magpakasal kay Linares.
Noli Me Tangere,62,Ang Paliwanag ni Padre Damaso,6,Pero dahil patay na si Ibarra mas gugustuhin nalang ng dalaga na pumasok sa kumbento o kaya ay magpakamatay kaysa magpakasal sa lalaking di naman niya mahal.
Noli Me Tangere,62,Ang Paliwanag ni Padre Damaso,7,Alam ni Padre Damaso na buo na ang loob ni Maria Clara na pumasok sa kumbento at wala na itong magagawa.
Noli Me Tangere,62,Ang Paliwanag ni Padre Damaso,8,Mas pipiliin pa niyang magmadre si Maria Clara kaysa sa magpakamatay kaya pumayag na din ito sa kagustuhan ng dalaga.
Noli Me Tangere,62,Ang Paliwanag ni Padre Damaso,9,"Pumunta si Padre Damaso sa asotea na umiiyak, tumingala ito sa langit at bumulong."
Noli Me Tangere,62,Ang Paliwanag ni Padre Damaso,10,Hiniling niya sa Diyos na wag idamay sa pagpaparusa ang kaniyang anak.
Noli Me Tangere,63,Noche Buena,1,"Sa isang dampang nakatayo sa tabi ng bukal sa paanan ng bundok, ay may isang matandang lalaki na gumagawa ng walis tingting."
Noli Me Tangere,63,Noche Buena,2,Doon ay kasama ring naninirahan ang isang batang babae at isang batang lalaki.
Noli Me Tangere,63,Noche Buena,3,Naglalaro ang mga apo nito sa tabi ni Basilio na noon ay may sakit.
Noli Me Tangere,63,Noche Buena,4,Inutusan ng lolo na ipagbenta ni Basilio ang mga nagawa nitong walis tingting at ibili ito ng tsinelas para sa Noche Buena mamaya.
Noli Me Tangere,63,Noche Buena,5,Wala namang ibang gusto si Basilio kundi ang madalaw ang nanay at kapatid.
Noli Me Tangere,63,Noche Buena,6,Gusto nang bumalik agad ni Basilio sa kanyang nanay dahil baka nag-aalala na ito.
Noli Me Tangere,63,Noche Buena,7,"Sa kabila ng kapaguran, nagpatuloy si Basilio sa paglalakd hanggang sa makarating sa kanilang dampa."
Noli Me Tangere,63,Noche Buena,8,Wala doon ang kaniyang kapatid at ina.
Noli Me Tangere,63,Noche Buena,9,Nabalitaan din niya ang pagkabaliw ng ina.
Noli Me Tangere,63,Noche Buena,10,"Inikot ni Basilio ang bawat kalsada hanggang sa may narinig siyang umaawit, paminsan- minsan ay hahalakhak at hahagulgol."
Noli Me Tangere,63,Noche Buena,11,Sinundan niya ang inang si Sisa.
Noli Me Tangere,63,Noche Buena,12,Nagtago si Basilio nang makitang tumindig ang ina sa harap ng kwartel.
Noli Me Tangere,63,Noche Buena,13,Nagsisigaw ang ina sa alperes na ilabas nito ang kaniyang mga anak dahil kaarawan naman niya at bilang paaginaldo narin.
Noli Me Tangere,63,Noche Buena,14,Patuloy na hinabol ni Basilio si Sisa ngunit dahil wala naman sa matinong pag-iisip si Sisa ay tumatakbo ito palayo.
Noli Me Tangere,63,Noche Buena,15,Hindi niya nakikilala ang anak na si Basilio.
Noli Me Tangere,63,Noche Buena,16,Nagpatuloy pa sa paghabol si Basilio at patuloy ding tumatakbo si Sisa.
Noli Me Tangere,63,Noche Buena,17,Naabutan ni Basilio ang ina niyakap niya ito at pinupog ng halik.
Noli Me Tangere,63,Noche Buena,18,Maya-maya pa’y humandusay si Sisa na parang kinapusan ng hininga.
Noli Me Tangere,63,Noche Buena,19,Ginawa na ni Basilio ang lahat upang gumising ang ina ngunit ito ay naging isang malamig na bangkay na.
Noli Me Tangere,63,Noche Buena,20,Umiiyak si Basilio nang may isang sugatang lalaki ang pumasok sa libingan.
Noli Me Tangere,63,Noche Buena,21,Ang lalaking iyon ay si Elias.
Noli Me Tangere,63,Noche Buena,22,Dalawang araw nang nandoon ang sugatang lalaki at pakiramdam nito’y hindi na siya uumagahin doon.
Noli Me Tangere,63,Noche Buena,23,Ibinilin ng sugatan na sunugin ang bangkay ni Sisa kasama ang bangkay niya.
Noli Me Tangere,63,Noche Buena,24,Pagkatapos ay muling bumalik sa lugar na iyon at hukayin sa paligid ng balite ang isang malaking kayamanan.
Noli Me Tangere,63,Noche Buena,25,Ibinilin din nito na gamitin ang kayamanang ito sa pag-aaral.
Noli Me Tangere,63,Noche Buena,26,Lumipas ang dalawang oras at nakita sa kalangitan ang usok na nagmula sa libingan.
Noli Me Tangere,64,Katapusan,1,Nagpatuloy si Maria Clara sa pagpasok sa kumbento upang maging isang madre.
Noli Me Tangere,64,Katapusan,2,Si Padre Damaso naman ay natagpuang patay sa kaniyang higaan dahil sa labis na sama ng loob.
Noli Me Tangere,64,Katapusan,3,"May ilan ang nagsabing ito ay namatay sa alta presyon, may nagsasabi namang ito’y binangungot."
Noli Me Tangere,64,Katapusan,4,Si Padre Salvi naman ay wala nang ginawa kundi mag-intay ng mag-intay sa ipinangakong pagiging obispo.
Noli Me Tangere,64,Katapusan,5,"Pinamili naman ni Kapitan Tiago si Tiya Isabel kung saan ito gustong manirahan, kung sa Malabon o sa San Diego."
Noli Me Tangere,64,Katapusan,6,Nangayayat naman si Kapitan Tiago dahil sa sobrang pagdadalamhati matapos pumasok sa kumbento ang anak-anakang si Maria Clara at nang malaman na siya ay pinagtaksilan ng kaniyang asawa.
Noli Me Tangere,64,Katapusan,7,Nalulong ito sa iba’t-ibang klase ng bisyo.
Noli Me Tangere,64,Katapusan,8,Malayo na ito sa dating nakasanayang Don Tiago.
Noli Me Tangere,64,Katapusan,9,"Samantala, nagdagdag pa ng ilang kulot sa kaniyang malagong buhok ang nagmumurang kamatis na si Donya Victorina."
Noli Me Tangere,64,Katapusan,10,Humuhusay narin siya sa pagsasalita ng Espanyol.
Noli Me Tangere,64,Katapusan,11,Pinaturuan niyang magpatakbo ng kabayo ang kanyang asawa ngunit hindi ito natuto kung kaya’t si Donya Victorina nalang ang naging kutsero.
Noli Me Tangere,64,Katapusan,12,Nagkasakit at nangayayat naman si Linares matapos iwan ni Maria Clara.
Noli Me Tangere,64,Katapusan,13,Namatay ito sa sakit na disenterya na nakuha niya sa pagkaing nabibili sa daan.
Noli Me Tangere,64,Katapusan,14,Nagpakalunod naman sa alak si Donya Consolacion matapos mawala ang kaniyang ganda dahilan kung bakit siya namayat.
Noli Me Tangere,64,Katapusan,15,Ang alperes ay nakipaghiwalay sa nangangamoy niyang asawa.
